10560	0.19	0.358		905798	354	36276
10561	0.12	0.410		261599	104	13811
10562	0.19	0.360		917666	100	35148
10563	0.13	0.292		268866	12	13424
10564	0.12	0.330		259930	12	13271
10565	0.12	0.319		261096	12	13452
10566	0.18	0.410		646775	33	25809
10567	0.17	0.386		269674	12	13577
10568	0.10	0.258		260275	20	13422
10569	0.12	0.324		259200	12	13338
10570	0.12	0.324		259248	12	13342
10571	0.23	0.335		685527	27	27029
10572	0.10	0.255		264072	12	13456
10573	0.18	0.319		661207	422	26679
10574	0.23	0.345		822673	760	32199
10575	0.47	0.382		1228484	2829	42323
10576	0.21	0.334		766050	461	29915
10577	0.21	0.349		832991	754	32741
10578	0.64	0.558		1046588	3320	37249
10579	0.14	0.277		884422	737	34624
10580	0.25	0.352		791105	560	29871
10581	0.23	0.332		1027403	411	39697
10582	0.31	0.333		939802	717	35793
10583	0.39	0.328		1200940	3771	42216
10584	0.14	0.274		906644	457	35513
10585	0.12	0.276		270247	332	14193
10586	0.33	0.320		976327	755	35136
10587	1.97	0.724		8065255	7705	304144
10588	0.21	0.336		860790	400	33282
10589	0.49	0.352		984310	163	36886
10590	0.16	0.324		1074172	423	41537
10591	0.12	0.284		267052	132	13938
10592	0.19	0.362		977823	480	37760
10593	0.16	0.346		943205	645	36678
10594	0.23	0.274		893462	577	34038
10595	0.22	0.374		906530	643	35762
10596	0.15	0.314		841244	689	32838
10597	0.11	0.272		265318	139	13504
10598	0.24	0.401		866494	422	34128
10599	0.17	0.335		917440	150	35847
10600	0.18	0.343		822352	550	31943
10601	0.22	0.349		262830	138	13628
10602	0.31	0.402		801678	530	32218
10603	0.18	0.396		807780	200	31521
10604	0.24	0.372		928013	1388	35812
10605	0.19	0.465		647165	122	25909
10606	0.25	0.390		875231	837	33472
10607	0.25	0.331		275355	102	13686
10608	0.15	0.278		995068	388	38633
10609	0.30	0.340		1030481	1610	38348
10610	0.56	0.420		1128210	480	41213
10611	0.20	0.303		994014	431	38403
10612	0.21	0.350		840028	177	32691
10613	0.20	0.328		261163	115	13748
10614	0.11	0.276		268038	103	13907
10615	0.11	0.293		265605	126	13879
10616	0.14	0.544		273353	259	15032
10617	0.10	0.263		262872	123	13742
10618	0.10	0.247		262934	123	13732
10619	0.28	0.404		1013730	513	39773
10620	0.19	0.372		889644	494	34817
10621	0.19	0.388		654765	523	25775
10622	0.20	0.370		997035	460	38811
10623	0.12	0.317		261314	103	13644
10624	0.20	0.433		857820	386	33903
10625	0.13	0.325		271609	114	14041
10626	0.12	0.310		260404	115	13699
10627	0.19	0.435		259588	104	13661
10628	0.19	0.336		810114	430	31619
10629	0.13	0.320		265479	134	13825
10630	0.20	0.322		261844	117	13762
10631	0.13	0.320		266137	98	13830
10632	0.12	0.308		261277	87	13658
10633	0.12	0.376		260550	94	13615
10634	0.21	0.319		262494	120	13702
10635	0.11	0.294		260885	89	13532
10636	0.11	0.284		263739	95	13908
10637	0.22	0.349		996754	646	38564
10638	0.10	0.259		261184	114	13806
10639	0.12	0.300		260277	103	13600
10640	0.13	0.417		266840	121	13916
10641	0.11	0.313		256050	1	13056
10642	0.11	0.310		256152	1	13079
10643	0.11	0.318		256086	1	13064
10644	0.11	0.449		258000	53	13366
10645	37.20	11.035		23675322	127643	557477
10646	0.21	0.411		258342	59	13377
10647	0.12	0.352		262725	199	13822
10648	26.04	7.203		17165339	96417	477210
10649	0.18	0.307		920577	342	35817
10650	0.18	0.318		258513	58	13417
10651	0.15	0.333		846689	334	33678
10652	0.10	0.267		258891	50	13436
10653	0.19	0.325		824914	983	32252
10654	0.13	0.320		268016	257	14278
10655	0.10	0.261		259258	55	13520
10656	0.16	0.325		256183	1	13086
10657	0.11	0.302		256282	1	13109
10658	0.09	0.269		256257	1	13103
10659	0.09	0.246		256283	1	13109
10660	0.17	0.350		256382	1	13132
10661	0.17	0.310		256357	1	13126
10662	45.90	13.238		25447045	145750	583226
10663	106.86	31.698		50160499	233991	832811
10664	10.71	2.404		10728643	46344	363640
10665	59.99	19.878		38291473	200624	718287
10666	64.19	20.496		37915912	196036	715316
10667	17.76	4.656		18392951	94129	461839
10668	0.13	0.314		263733	284	13597
10669	0.19	0.419		773671	90	29976
10670	0.12	0.394		265531	228	13885
10671	0.20	0.326		258829	61	13559
10672	0.42	0.344		965952	400	34232
10673	0.17	0.337		936490	338	36453
10674	0.64	0.484		1017845	2152	35771
10675	0.22	0.359		826204	338	32404
10676	0.21	0.350		832703	858	32951
10677	12.84	3.470		14445304	69446	405119
10678	0.18	0.356		855250	750	33151
10679	38.86	11.573		30136836	148735	638891
10680	17.26	5.362		18678706	91397	481592
10681	11.77	3.394		15452192	72283	448699
10682	0.14	0.296		991530	578	38487
10683	4.66	1.657		8898486	28350	326083
10684	0.20	0.361		831954	752	32779
10685	0.18	0.353		867969	724	34083
10686	17.46	5.360		17063886	81879	473954
10687	0.31	0.354		857672	458	33133
10688	20.36	5.052		18258150	96159	482441
10689	19.24	4.988		18071502	96273	469160
10690	1.75	0.743		8333143	18363	319916
10691	0.19	0.282		931425	769	35517
10692	3.84	1.471		9419693	31330	333686
10693	0.22	0.357		949843	926	36777
10694	0.10	0.267		264283	232	13943
10695	0.25	0.319		258833	20	13530
10696	0.16	0.340		868398	810	34066
10697	0.20	0.331		267714	35	13806
10698	0.49	0.371		1091264	431	39413
10699	0.29	0.365		899873	323	35357
10700	0.19	0.617		888012	961	34887
10701	0.13	0.332		267518	182	14302
10702	0.50	0.361		874784	48	32249
10703	0.13	0.566		260987	27	13555
10704	0.32	0.365		938937	474	36635
10705	0.12	0.346		261718	26	13673
10706	0.11	0.371		256116	1	13071
10707	0.13	0.336		256246	1	13101
10708	0.21	0.327		256221	1	13095
10709	0.21	0.336		256345	1	13125
10710	0.15	0.308		256160	1	13082
10711	0.16	0.385		256123	1	13073
10712	16.42	5.732		14305693	76444	420930
10713	33.78	9.871		25889556	130941	574811
10714	0.55	0.348		1408058	3780	44436
10715	31.27	9.322		26208387	136788	570517
10716	40.04	11.388		34180865	159731	655073
10717	3.62	1.114		8758740	23345	337549
10718	3.04	1.002		7792179	9155	304002
10719	4.62	1.632		12450638	54224	396830
10720	1.84	0.661		8283883	12076	309236
10721	0.16	0.356		880694	408	34352
10722	0.17	0.364		942553	915	36774
10723	3.21	1.074		8228823	20835	308565
10724	0.31	0.369		1190931	664	45805
10725	2.91	0.992		7855996	10827	303486
10726	2.77	0.857		8284196	11615	307710
10727	3.47	1.181		8233184	21646	317442
10728	0.74	0.590		2454498	4643	73509
10729	0.24	0.368		1001215	921	38550
10730	0.63	0.365		1116325	754	38749
10731	3.06	0.833		7834773	6417	300387
10732	0.28	0.394		922692	1097	35819
10733	26.35	9.105		19362579	113906	495421
10734	37.11	11.515		34533642	170789	674840
10735	1.73	0.594		7946781	8604	306373
10736	63.86	19.002		39716534	210920	733570
10737	7.39	1.879		11029628	44283	369472
10738	3.57	1.100		8997771	18632	335708
10739	0.25	0.428		1032781	750	40268
10740	0.23	0.360		1001338	565	38823
10741	2.96	0.989		8186800	14150	306222
10742	0.22	0.374		943032	703	36940
10743	2.52	0.837		7839450	9648	305562
10744	4.01	0.969		8591257	9721	321512
10745	3.33	0.996		8445680	11911	316393
10746	0.44	0.323		1145939	2513	40129
10747	0.14	0.281		1004582	804	39017
10748	0.19	0.440		930426	647	36780
10749	0.29	0.311		1010114	2297	38982
10750	0.20	0.378		1112626	723	42988
10751	0.17	0.548		866529	85	33979
10752	0.11	0.259		270053	63	13681
10753	0.15	0.299		926828	478	36321
10754	0.13	0.322		272906	64	13802
10755	0.14	0.312		271200	67	13850
10756	0.18	0.279		870103	536	33074
10757	0.18	0.342		781705	102	30610
10758	0.37	0.367		1112852	1038	41540
10759	0.24	0.588		1010661	1090	39487
10760	0.12	0.341		262544	70	13925
10761	0.12	0.329		263460	51	13468
10762	45.16	12.264		25675310	138261	577167
10763	0.11	0.278		266088	56	13706
10764	0.16	0.276		885371	504	34129
10765	24.30	5.478		15349651	84487	450751
10766	0.16	0.270		780934	288	30509
10767	0.11	0.307		261030	3	13258
10768	0.11	0.399		256701	3	13188
10769	0.10	0.249		257478	3	13323
10770	0.10	0.259		260592	3	13322
10771	0.11	0.300		256941	3	13242
10772	0.10	0.282		257718	3	13377
10773	0.11	0.278		264059	52	13651
10774	0.18	0.338		663521	112	26348
10775	0.10	0.282		258002	70	13430
10776	0.11	0.290		257966	70	13429
10777	0.20	0.360		1138607	451	43995
10778	0.19	0.410		269942	243	14145
10779	0.16	0.317		931068	391	36463
10780	0.12	0.305		267148	240	13957
10781	66.37	22.265		36691006	195453	749683
10782	31.61	9.840		26579230	141626	578890
10783	14.72	4.865		16678526	91704	445149
10784	18.78	6.409		24777988	131342	568932
10785	15.72	4.082		17548849	85588	456901
10786	8.16	2.700		13300589	61304	398011
10787	10.56	4.062		17756971	99584	471912
10788	10.41	3.314		13990354	68022	410348
10789	5.64	1.936		9988145	41992	343947
10790	53.04	19.775		33781421	187541	706543
10791	43.54	11.476		27510835	139035	592991
10792	16.58	5.650		20415362	109973	503689
10793	21.05	7.549		26577515	132985	583960
10794	58.91	15.837		34396937	173323	676973
10795	17.21	4.432		17745875	88176	465441
10796	13.17	4.284		18809781	97404	499582
10797	7.77	2.458		12199931	56486	396377
10798	5.35	1.772		8961058	33521	378827
10799	0.25	0.407		258358	49	13480
10800	0.13	0.326		276584	47	13771
10801	0.18	0.338		898324	425	34880
10802	0.12	0.292		270145	116	13965
10803	0.18	0.327		826120	570	32473
10804	0.13	0.316		266487	238	14079
10805	0.28	0.320		1083224	2144	40730
10806	0.12	0.295		273879	423	14970
10807	0.20	0.330		270385	57	13895
10808	0.19	0.317		259463	53	13564
10809	0.24	0.360		980728	761	38402
10810	0.13	0.320		263467	45	13995
10811	43.50	13.475		23283973	140016	548856
10812	81.95	27.713		44719837	213937	785952
10813	9.68	2.990		11469770	55379	368453
10814	77.92	19.432		40243649	194258	747329
10815	68.78	19.706		38012229	192547	720366
10816	16.57	5.014		17118546	84886	472914
10817	0.11	0.316		256590	3	13165
10818	0.18	0.501		264109	3	13300
10819	0.16	0.424		256470	3	13137
10820	0.20	0.394		256830	3	13219
10821	0.11	0.312		256884	3	13214
10822	0.19	0.316		256710	3	13191
10823	0.10	0.259		262320	72	13503
10824	0.11	0.295		260791	85	13478
10825	4.63	1.647		8228903	28488	318359
10826	0.10	0.256		263137	77	13481
10827	0.29	0.354		881949	399	34578
10828	0.15	0.298		887953	362	34481
10829	0.68	0.382		1058438	2014	36622
10830	0.14	0.301		271080	253	14293
10831	32.72	11.713		25519693	148500	576536
10832	0.13	0.310		270728	148	13611
10833	0.13	0.429		267979	184	14012
10834	39.51	12.133		32824837	168258	655034
10835	16.18	4.447		13871963	73395	411523
10836	3.98	1.083		8915089	9771	331392
10837	0.98	0.686		1267687	2736	43946
10838	0.20	0.321		263956	200	13789
10839	0.21	0.359		849666	380	34032
10840	32.03	10.601		27538433	139597	605053
10841	0.14	0.289		774769	282	30278
10842	0.26	0.349		720442	524	27943
10843	95.46	31.042		44908057	232020	804846
10844	151.21	48.882		59684440	285413	948520
10845	13.33	3.859		14334446	73656	427401
10846	0.94	0.645		1421411	3462	45900
10847	0.20	0.527		803352	323	31599
10848	0.34	0.357		842398	603	33338
10849	0.28	0.359		703538	76	27578
10850	0.11	0.324		257995	41	13430
10851	0.14	0.337		270282	229	14148
10852	0.10	0.267		258536	43	13517
10853	0.22	0.405		879351	430	34478
10854	0.33	0.548		796679	346	31239
10855	0.37	0.603		909477	1203	34604
10856	0.28	0.360		876701	425	34577
10857	0.18	0.390		266605	45	13685
10858	0.12	0.309		261590	50	13516
10859	0.20	0.339		891503	465	34856
10860	0.18	0.330		263133	45	13676
10861	0.12	0.306		265168	222	13648
10862	0.12	0.283		272355	198	13926
10863	0.17	0.407		268133	70	13619
10864	0.13	0.330		264920	180	13906
10865	0.23	0.627		906052	353	35488
10866	0.77	0.444		1187872	2305	41358
10867	0.18	0.334		948744	467	36758
10868	0.11	0.276		268215	248	13897
10869	0.14	0.316		256852	3	13175
10870	0.11	0.284		258176	3	13176
10871	0.10	0.255		259559	3	13266
10872	0.11	0.311		258203	3	13368
10873	0.11	0.310		259254	3	13434
10874	0.11	0.305		259109	3	13238
10875	0.12	0.322		265432	3	13356
10876	0.13	0.364		261753	3	13383
10877	0.11	0.349		258056	70	13429
10878	3.59	1.268		9703225	22478	362363
10879	0.12	0.304		258493	82	13528
10880	0.10	0.248		258169	82	13452
10881	0.18	0.349		926937	358	36423
10882	0.79	0.430		1097934	2151	36285
10883	0.23	0.360		932878	396	36442
10884	0.18	0.325		959190	381	37204
10885	0.11	0.314		257982	70	13428
10886	0.21	0.320		258680	81	13556
10887	0.19	0.399		258660	83	13563
10888	0.10	0.292		258001	82	13426
10889	0.23	0.436		263757	232	14081
10890	0.16	0.345		807768	358	32185
10891	0.18	0.362		1130114	662	43861
10892	0.18	0.359		957593	419	37598
10893	0.11	0.293		264257	202	13930
10894	0.16	0.346		833855	646	33260
10895	0.22	0.363		854705	312	33402
10896	0.12	0.324		264442	265	14239
10897	3.45	1.159		8327699	20071	314718
10898	0.79	0.440		1208208	2975	41635
10899	0.65	0.435		1248311	624	43210
10900	0.69	0.486		1449261	3885	49503
10901	0.15	0.284		913165	1216	35444
10902	0.12	0.283		272875	139	14110
10903	0.12	0.307		273805	295	14641
10904	0.21	0.325		981309	218	37634
10905	0.14	0.287		809338	831	32285
10906	0.16	0.408		817515	861	32082
10907	5.54	1.515		10721533	30378	347258
10908	0.27	0.362		842487	966	33246
10909	6.13	2.052		11566847	42117	374158
10910	8.86	3.087		13587978	61378	416716
10911	3.09	0.904		7952929	13677	305224
10912	4.55	1.261		9951930	18521	363729
10913	0.55	0.385		1010881	1432	38262
10914	0.26	0.356		888727	673	34913
10915	3.02	0.914		7727317	9604	302735
10916	0.58	0.442		1130443	2160	41187
10917	0.15	0.277		830738	617	33089
10918	0.15	0.342		821540	708	32802
10919	4.02	1.201		8380228	22592	311003
10920	0.16	0.354		987699	682	38588
10921	1.68	0.755		8592587	14291	322677
10922	2.54	0.869		7220692	7045	278805
10923	3.41	1.100		8442520	21466	312689
10924	0.57	0.372		1330342	3427	44775
10925	0.16	0.375		1035503	479	40032
10926	0.27	0.369		898048	601	34724
10927	3.27	1.242		8243131	22744	309950
10928	0.17	0.366		1134669	452	43577
10929	0.17	0.321		263937	43	13686
10930	0.11	0.272		276984	40	13743
10931	0.15	0.327		263880	39	13685
10932	0.28	0.358		889509	464	34655
10933	0.20	0.364		1039964	488	40684
10934	0.19	0.347		889240	1129	34607
10935	0.29	0.369		1017651	348	39783
10936	0.39	0.381		1011214	1323	38576
10937	0.12	0.319		261734	41	13710
10938	0.18	0.337		263359	41	13703
10939	0.21	0.344		263427	45	13734
10940	0.20	0.358		944388	458	37177
10941	0.27	0.364		766103	531	30009
10942	50.19	14.224		30309005	158300	632076
10943	0.18	0.354		866924	516	34027
10944	20.37	5.197		16575471	82066	474613
10945	19.51	5.454		18966855	98073	490752
10946	4.89	1.730		9839070	37288	361593
10947	0.22	0.371		806447	699	32005
10948	13.28	3.990		16130576	74256	457965
10949	0.35	0.379		1065394	1564	39025
10950	0.11	0.313		257426	3	13288
10951	0.14	0.322		257045	3	13265
10952	0.17	0.316		257766	3	13397
10953	0.19	0.342		257307	3	13310
10954	0.12	0.316		257206	3	13303
10955	0.15	0.316		257927	3	13435
10956	0.11	0.314		257283	3	13304
10957	0.12	0.316		257182	3	13297
10958	0.11	0.347		257903	3	13429
10959	0.14	0.336		274070	492	14817
10960	0.14	0.298		928466	478	36293
10961	0.16	0.319		878903	658	34571
10962	0.32	0.370		1193705	641	46016
10963	0.15	0.296		850242	409	33575
10964	0.68	0.446		1279987	1334	44867
10965	0.62	0.423		1133909	2288	41376
10966	0.16	0.318		923369	305	36291
10967	0.19	0.347		925887	317	36965
10968	0.33	0.377		1125352	793	42155
10969	0.20	0.552		853069	725	33755
10970	0.21	0.346		907922	303	35556
10971	37.10	8.912		20197407	113173	511296
10972	48.90	15.136		32301170	164484	629903
10973	0.83	0.423		1342740	2380	45122
10974	0.15	0.334		269556	147	14204
10975	8.43	2.909		13646566	71217	404696
10976	0.12	0.332		262178	172	13741
10977	0.20	0.327		261796	164	13658
10978	3.44	1.259		9969568	30572	435265
10979	0.10	0.275		262369	172	13761
10980	26.69	7.667		20280998	115993	510768
10981	30.35	9.801		26979056	151330	590055
10982	3.82	0.844		7906035	4982	303663
10983	10.98	3.330		14997331	70218	429603
10984	19.20	5.471		17686396	98681	475230
10985	4.64	1.989		10204789	36821	361725
10986	0.36	0.363		833757	984	33030
10987	2.87	1.122		7857150	7181	307365
10988	0.60	0.431		1105890	692	38421
10989	0.19	0.371		1080975	770	42372
10990	0.36	0.475		990872	688	37398
10991	3.07	1.156		8564595	18059	317859
10992	0.32	0.373		1069109	682	41551
10993	0.19	0.341		845143	385	32821
10994	0.57	0.407		1348337	2647	46364
10995	0.29	0.324		269907	151	13990
10996	0.16	0.297		969860	350	37780
10997	0.16	0.303		966640	760	38245
10998	0.21	0.356		936584	548	36370
10999	0.27	0.340		980334	301	37875
11000	0.11	0.297		261811	166	13809
11001	0.16	0.334		825289	324	32775
11002	2.11	1.034		8375758	23285	319046
11003	0.47	0.358		1130142	2364	39488
11004	0.12	0.334		260563	149	13541
11005	0.45	0.307		1101308	742	37147
11006	0.19	0.348		936949	290	36689
11007	0.16	0.348		1013237	583	39353
11008	0.53	0.440		1337937	2949	44428
11009	0.21	0.345		887102	283	34306
11010	0.13	0.330		263411	230	13717
11011	0.56	0.436		1203783	2629	43020
11012	0.37	0.359		1082446	248	38656
11013	0.21	0.383		776404	376	30893
11014	3.08	1.154		8286505	19749	313036
11015	0.22	0.367		881856	977	33809
11016	0.20	0.337		860366	358	33967
11017	1.59	0.835		5954145	7218	267451
11018	0.18	0.355		936689	265	36945
11019	0.22	0.354		835643	909	32827
11020	0.95	0.485		1461197	3676	45662
11021	0.23	0.345		878660	626	33944
11022	0.21	0.411		265591	322	14092
11023	2.57	0.878		8064295	7536	301594
11024	0.23	0.400		988234	322	37913
11025	0.12	0.306		259705	47	13615
11026	0.22	0.398		871855	59	33109
11027	0.19	0.372		955712	401	37299
11028	0.19	0.544		966062	690	37851
11029	0.13	0.331		265725	56	13761
11030	0.34	0.444		863673	61	33604
11031	0.20	0.326		899734	245	33941
11032	0.13	0.314		265960	43	13844
11033	0.22	0.355		849232	686	33601
11034	0.19	0.348		935373	404	36603
11035	0.17	0.326		273164	179	14439
11036	0.20	0.362		1024439	392	39722
11037	0.18	0.345		858268	76	33491
11038	0.24	0.373		272426	49	13875
11039	0.28	0.366		889415	326	34761
11040	0.14	0.512		261565	51	13786
11041	19.78	5.621		13418527	74592	403593
11042	49.02	13.345		35978170	171335	677611
11043	1.10	0.621		5096811	5658	247198
11044	33.42	9.893		25049613	132279	566429
11045	37.52	11.215		32237183	157287	633396
11046	3.06	0.929		8213953	12969	312177
11047	2.88	0.871		7897387	5741	302819
11048	3.30	1.178		12039634	38496	395715
11049	2.72	0.822		8140239	6889	302407
11050	0.25	0.478		256934	3	13242
11051	0.11	0.314		257145	3	13243
11052	0.10	0.246		256814	3	13214
11053	0.10	0.282		257095	3	13280
11054	0.11	0.298		258018	3	13291
11055	0.11	0.295		256975	3	13252
11056	0.11	0.302		257071	3	13274
11057	0.12	0.310		258088	3	13293
11058	0.11	0.312		256951	3	13246
11059	0.14	0.277		899138	677	35524
11060	0.16	0.351		975227	672	37785
11061	2.35	0.824		8178119	13379	310835
11062	0.15	0.323		921000	618	35955
11063	2.18	0.776		8148059	20347	308076
11064	2.21	0.739		8753910	17647	327431
11065	1.91	0.716		8227754	12759	314291
11066	1.68	0.648		7944423	5585	308574
11067	0.17	0.315		873071	699	34230
11068	0.18	0.338		862828	771	33656
11069	2.70	0.910		7952436	9555	305519
11070	0.18	0.323		919529	912	35739
11071	9.90	3.891		14566420	66882	438213
11072	22.49	7.306		19476812	105149	524890
11073	1.46	0.660		5157318	4573	255165
11074	10.28	2.906		15766934	86902	446482
11075	15.26	3.922		15955640	79008	463184
11076	2.36	0.774		8128455	15147	308628
11077	0.56	0.344		1408640	3497	45407
11078	4.17	1.457		8814219	30068	326195
11079	2.45	0.939		8324178	14431	315403
11080	56.40	20.261		39558751	217998	753756
11081	112.63	45.340		53166817	267046	916520
11082	16.25	4.973		17734015	93886	455663
11083	94.60	25.565		39816409	210981	746366
11084	87.25	30.458		44436229	238938	808071
11085	15.57	4.031		17119855	79320	467291
11086	8.32	2.408		10564655	50577	359869
11087	12.64	3.447		13062478	64949	408086
11088	4.91	1.669		11641788	57861	394397
11089	0.15	0.323		973434	547	38126
11090	0.21	0.494		270060	299	14121
11091	1.83	0.713		7782352	7933	302141
11092	0.28	0.374		996978	707	38850
11093	6.76	2.151		11171966	43556	360964
11094	4.18	1.607		12457693	45218	395238
11095	2.13	0.807		7928157	13787	304914
11096	0.95	0.636		2372919	3459	72762
11097	0.29	0.302		1015528	1004	36944
11098	0.28	0.284		1054055	1090	37883
11099	0.46	0.409		1082585	2133	40951
11100	0.40	0.382		1189851	1037	44517
11101	0.82	0.502		1469402	4090	43289
11102	0.17	0.378		268726	220	13850
11103	0.21	0.348		868556	490	34179
11104	3.06	0.819		7679507	5471	301534
11105	0.25	0.461		819979	645	32181
11106	0.21	0.337		269798	161	14088
11107	0.97	0.660		2442423	4535	76450
11108	0.64	0.416		1385054	3138	46739
11109	0.57	0.384		1137373	1681	40222
11110	0.34	0.376		1066539	630	39583
11111	0.21	0.351		880392	598	34348
11112	0.40	0.362		984378	290	37274
11113	0.65	0.618		969771	1634	37032
11114	0.47	0.469		854949	299	33356
11115	0.17	0.318		856877	573	33593
11116	0.51	0.386		1504548	3151	48650
11117	0.18	0.336		750566	282	29532
11118	0.13	0.289		872301	558	34320
11119	0.34	0.359		911676	983	33442
11120	2.85	0.920		7956046	10178	317432
11121	0.57	0.600		968154	1000	34413
11122	0.35	0.379		1114976	1034	41541
11123	0.17	0.348		796552	365	31533
11124	0.18	0.500		878346	586	34401
11125	0.18	0.341		263941	45	13643
11126	0.13	0.327		261510	50	13588
11127	0.22	0.400		929855	350	36292
11128	0.22	0.341		265949	45	13872
11129	0.16	0.292		833233	69	32503
11130	0.22	0.375		273295	44	13751
11131	0.16	0.327		933415	467	36419
11132	0.10	0.268		259531	44	13669
11133	0.28	0.351		1078892	415	39747
11134	0.32	0.348		967608	437	37244
11135	0.25	0.289		1005632	1213	37875
11136	0.25	0.360		879585	279	34023
11137	0.12	0.310		262489	57	13704
11138	0.11	0.277		262089	49	13673
11139	0.15	0.301		954468	385	37514
11140	0.13	0.321		263926	49	13767
11141	0.26	0.429		1076339	490	41603
11142	2.99	1.124		8647587	13571	339753
11143	0.17	0.360		868084	639	33688
11144	0.12	0.377		269740	345	14470
11145	4.60	1.690		9322358	36180	351249
11146	3.69	1.264		9119421	28022	336838
11147	3.35	0.969		8759408	15417	320101
11148	0.97	0.648		2658847	3630	79112
11149	0.35	0.397		1073330	994	40818
11150	0.48	0.452		1343098	2840	46742
11151	0.18	0.392		867689	766	34254
11152	0.22	0.361		979800	1401	36905
11153	0.11	0.296		257782	3	13387
11154	0.12	0.311		257304	3	13240
11155	0.14	0.315		257214	3	13235
11156	0.11	0.327		257246	3	13296
11157	0.12	0.373		257877	3	13420
11158	0.11	0.327		257139	3	13266
11159	0.12	0.327		262006	3	13354
11160	0.20	0.383		257407	3	13334
11161	0.11	0.305		257820	3	13413
11162	0.10	0.271		257115	3	13260
11163	0.13	0.325		262311	3	13327
11164	0.17	0.426		257383	3	13328
11165	0.13	0.317		270426	354	14410
11166	3.90	1.336		8814081	23274	328341
11167	0.46	0.397		998057	733	37977
11168	0.21	0.370		1005661	638	38967
11169	7.03	1.957		12242286	41564	389339
11170	1.80	0.638		8107077	13627	307851
11171	1.95	0.741		8338013	14975	314582
11172	2.50	0.798		7787596	6940	300705
11173	0.48	0.401		1390330	2855	49039
11174	2.25	0.710		7977240	10964	308520
11175	0.24	0.368		926903	822	35842
11176	0.31	0.354		976476	772	37696
11177	0.12	0.333		264247	255	14275
11178	0.13	0.327		272282	479	14601
11179	0.14	0.360		274706	461	14592
11180	0.21	0.478		1091888	736	42148
11181	0.19	0.565		271262	224	14670
11182	1.01	0.615		1759216	3307	56639
11183	0.32	0.632		934692	379	36009
11184	2.96	0.928		8090714	7513	308333
11185	0.22	0.389		1033522	1362	40400
11186	0.24	0.361		857667	839	33517
11187	0.31	0.367		923702	340	35847
11188	0.34	0.390		1000813	1037	38675
11189	0.38	0.444		1027765	1122	38924
11190	3.19	0.898		7820262	7877	293888
11191	2.86	1.217		7814040	14330	303366
11192	0.33	0.355		889977	434	34252
11193	0.21	0.369		848291	301	33025
11194	1.63	0.642		8106966	8224	311750
11195	0.18	0.327		262404	180	13787
11196	0.12	0.327		262404	180	13787
11197	0.12	0.326		262449	172	13772
11198	0.53	0.461		1232334	1616	42260
11199	0.10	0.259		265210	143	14282
11200	0.10	0.267		265210	143	14282
11201	0.63	0.658		1252413	3566	42602
11202	2.58	0.864		8017299	9223	312352
11203	3.15	1.017		8334935	15699	316162
11204	0.82	0.458		1289835	3631	43718
11205	4.25	1.205		9463443	22955	349803
11206	3.58	1.043		9249783	22726	353018
11207	6.29	1.340		11395316	22253	369471
11208	2.18	0.738		7714495	6284	297441
11209	0.41	0.389		948905	901	36043
11210	0.56	0.374		993439	1921	37323
11211	2.78	0.744		7626585	2325	302037
11212	0.57	0.504		943649	1318	36519
11213	4.75	1.609		8410269	30646	318544
11214	2.61	1.087		8456968	26037	320580
11215	2.71	1.119		9367161	36582	354478
11216	0.53	0.385		1108707	2000	40167
11217	0.33	0.352		911459	251	35986
11218	3.45	1.338		8424315	27317	309197
11219	0.20	0.366		911012	321	35822
11220	0.19	0.578		900744	331	35389
11221	0.21	0.361		261905	166	13816
11222	3.04	0.881		7949520	7244	308969
11223	0.11	0.300		261739	183	13798
11224	0.20	0.398		262615	189	13834
11225	0.20	0.473		265059	205	14096
11226	0.16	0.290		1082864	651	42266
11227	0.14	0.306		1139635	655	43830
11228	0.27	0.376		972997	660	37787
11229	0.11	0.260		272480	246	14398
11230	0.49	0.403		1355145	1902	50095
11231	0.24	0.400		1024235	317	39549
11232	0.11	0.272		265860	187	14254
11233	0.10	0.255		261886	166	13815
11234	0.73	0.559		2222726	3685	71670
11235	0.18	0.359		1032178	376	40044
11236	0.10	0.251		263656	193	14186
11237	0.57	0.438		1311000	3102	43969
11238	0.14	0.366		271098	190	14216
11239	0.13	0.327		271658	179	14502
11240	0.21	0.340		265382	134	13721
11241	0.23	0.362		882421	263	34409
11242	0.21	0.368		895970	249	35021
11243	0.11	0.268		268013	202	14333
11244	0.11	0.252		268013	202	14333
11245	0.24	0.375		914997	1452	35667
11246	0.35	0.311		1352886	1868	47375
11247	0.11	0.295		262331	180	13787
11248	0.18	0.327		262331	180	13787
11249	0.11	0.261		271281	147	14504
11250	0.15	0.292		958351	763	37432
11251	0.11	0.312		262386	180	13781
11252	0.11	0.297		262386	180	13781
11253	0.49	0.402		1357030	2911	46868
11254	0.17	0.356		890178	831	34734
11255	0.21	0.341		955085	1249	36874
11256	0.32	0.349		1127471	1350	43025
11257	0.18	0.343		883352	390	35083
11258	0.19	0.360		839555	721	32761
11259	0.18	0.315		931061	355	36058
11260	0.13	0.321		267839	264	13649
11261	0.32	0.358		1054820	829	40084
11262	0.57	0.414		1177284	3041	42564
11263	0.33	0.349		926442	593	35196
11264	0.23	0.303		1070662	733	40333
11265	0.17	0.347		1034951	411	40384
11266	0.18	0.364		967170	1209	38000
11267	0.15	0.282		891452	355	34582
